object_id_a,object_id_b,shared_hub_type,shared_value,group_size
9981,9985,has_artist,Benjamin Wynkoop,8
8247,9985,has_artist,Benjamin Wynkoop,8
5378,8246,has_artist,Benjamin Wynkoop,8
416,9985,has_artist,Benjamin Wynkoop,8
5378,8247,has_artist,Benjamin Wynkoop,8
8245,8246,has_artist,Benjamin Wynkoop,8
8245,9981,has_artist,Benjamin Wynkoop,8
7828,8247,has_artist,Benjamin Wynkoop,8
5378,7828,has_artist,Benjamin Wynkoop,8
1084,7552,has_artist,Alexander Roux,7
461,3555,has_artist,Alexander Roux,7
461,3557,has_artist,Alexander Roux,7
3555,13475,has_artist,Alexander Roux,7
13475,14927,has_artist,Alexander Roux,7
7552,14927,has_artist,Alexander Roux,7
461,1084,has_artist,Alexander Roux,7
461,14927,has_artist,Alexander Roux,7
3555,7552,has_artist,Alexander Roux,7
7552,13475,has_artist,Alexander Roux,7
1084,14927,has_artist,Alexander Roux,7
461,13475,has_artist,Alexander Roux,7
3555,3557,has_artist,Alexander Roux,7
1084,3557,has_artist,Alexander Roux,7
1084,13475,has_artist,Alexander Roux,7
15302,16967,has_artist,Tiffany Studios|Louis C. Tiffany,24
462,9421,has_artist,Tiffany Studios|Louis C. Tiffany,24
4780,16482,has_artist,Tiffany Studios|Louis C. Tiffany,24
4715,16762,has_artist,Tiffany Studios|Louis C. Tiffany,24
4795,16400,has_artist,Tiffany Studios|Louis C. Tiffany,24
462,16766,has_artist,Tiffany Studios|Louis C. Tiffany,24
13509,16482,has_artist,Tiffany Studios|Louis C. Tiffany,24
4795,16171,has_artist,Tiffany Studios|Louis C. Tiffany,24
15302,17182,has_artist,Tiffany Studios|Louis C. Tiffany,24
4780,17182,has_artist,Tiffany Studios|Louis C. Tiffany,24
462,16973,has_artist,Tiffany Studios|Louis C. Tiffany,24
9473,13509,has_artist,Tiffany Studios|Louis C. Tiffany,24
13509,15302,has_artist,Tiffany Studios|Louis C. Tiffany,24
462,16967,has_artist,Tiffany Studios|Louis C. Tiffany,24
9644,16973,has_artist,Tiffany Studios|Louis C. Tiffany,24
476,3931,has_artist,Isaac Broome|Ott and Brewer,5
476,20058,has_artist,Isaac Broome|Ott and Brewer,5
476,20801,has_artist,Isaac Broome|Ott and Brewer,5
476,21356,has_artist,Isaac Broome|Ott and Brewer,5
3931,20058,has_artist,Isaac Broome|Ott and Brewer,5
3931,20801,has_artist,Isaac Broome|Ott and Brewer,5
3931,21356,has_artist,Isaac Broome|Ott and Brewer,5
20058,20801,has_artist,Isaac Broome|Ott and Brewer,5
20058,21356,has_artist,Isaac Broome|Ott and Brewer,5
20801,21356,has_artist,Isaac Broome|Ott and Brewer,5
477,196378,has_artist,Jean Jacques Caffiéri,2
3757,16386,has_artist,Louis C. Tiffany|Tiffany Studios,113
16464,16470,has_artist,Louis C. Tiffany|Tiffany Studios,113
4156,17383,has_artist,Louis C. Tiffany|Tiffany Studios,113
16399,17409,has_artist,Louis C. Tiffany|Tiffany Studios,113
1103,17166,has_artist,Louis C. Tiffany|Tiffany Studios,113
5581,17135,has_artist,Louis C. Tiffany|Tiffany Studios,113
13516,17108,has_artist,Louis C. Tiffany|Tiffany Studios,113
9455,9819,has_artist,Louis C. Tiffany|Tiffany Studios,113
13526,17253,has_artist,Louis C. Tiffany|Tiffany Studios,113
17224,17260,has_artist,Louis C. Tiffany|Tiffany Studios,113
2336,17296,has_artist,Louis C. Tiffany|Tiffany Studios,113
4076,17260,has_artist,Louis C. Tiffany|Tiffany Studios,113
2337,16387,has_artist,Louis C. Tiffany|Tiffany Studios,113
2792,17161,has_artist,Louis C. Tiffany|Tiffany Studios,113
9455,17167,has_artist,Louis C. Tiffany|Tiffany Studios,113
534,535,has_artist,Johann Heinrich Otto,4
534,3409,has_artist,Johann Heinrich Otto,4
534,3410,has_artist,Johann Heinrich Otto,4
535,3409,has_artist,Johann Heinrich Otto,4
535,3410,has_artist,Johann Heinrich Otto,4
3409,3410,has_artist,Johann Heinrich Otto,4
542,4115,has_artist,"Bakewell, Pears and Company",24
2226,2654,has_artist,"Bakewell, Pears and Company",24
2529,9959,has_artist,"Bakewell, Pears and Company",24
3775,4115,has_artist,"Bakewell, Pears and Company",24
2342,3752,has_artist,"Bakewell, Pears and Company",24
2342,9040,has_artist,"Bakewell, Pears and Company",24
1941,7953,has_artist,"Bakewell, Pears and Company",24
1516,4115,has_artist,"Bakewell, Pears and Company",24
2654,9041,has_artist,"Bakewell, Pears and Company",24
542,9040,has_artist,"Bakewell, Pears and Company",24
6800,6826,has_artist,"Bakewell, Pears and Company",24
2258,5604,has_artist,"Bakewell, Pears and Company",24
2226,9041,has_artist,"Bakewell, Pears and Company",24
5604,7953,has_artist,"Bakewell, Pears and Company",24
2653,7850,has_artist,"Bakewell, Pears and Company",24
2343,2664,has_artist,"Challinor, Taylor and Company",29
2231,4123,has_artist,"Challinor, Taylor and Company",29
2231,3281,has_artist,"Challinor, Taylor and Company",29
564,3281,has_artist,"Challinor, Taylor and Company",29
4708,9322,has_artist,"Challinor, Taylor and Company",29
1504,6513,has_artist,"Challinor, Taylor and Company",29
2502,5605,has_artist,"Challinor, Taylor and Company",29
2343,7084,has_artist,"Challinor, Taylor and Company",29
2307,5781,has_artist,"Challinor, Taylor and Company",29
789,2663,has_artist,"Challinor, Taylor and Company",29
7167,9773,has_artist,"Challinor, Taylor and Company",29
2363,2810,has_artist,"Challinor, Taylor and Company",29
4708,5605,has_artist,"Challinor, Taylor and Company",29
2666,6250,has_artist,"Challinor, Taylor and Company",29
5605,9114,has_artist,"Challinor, Taylor and Company",29
8517,8525,has_artist,J. and J. G. Low Art Tile Works,16
574,8515,has_artist,J. and J. G. Low Art Tile Works,16
570,573,has_artist,J. and J. G. Low Art Tile Works,16
566,573,has_artist,J. and J. G. Low Art Tile Works,16
566,14207,has_artist,J. and J. G. Low Art Tile Works,16
8518,8532,has_artist,J. and J. G. Low Art Tile Works,16
568,580,has_artist,J. and J. G. Low Art Tile Works,16
567,8515,has_artist,J. and J. G. Low Art Tile Works,16
574,14207,has_artist,J. and J. G. Low Art Tile Works,16
566,574,has_artist,J. and J. G. Low Art Tile Works,16
566,8532,has_artist,J. and J. G. Low Art Tile Works,16
577,8513,has_artist,J. and J. G. Low Art Tile Works,16
573,577,has_artist,J. and J. G. Low Art Tile Works,16
570,577,has_artist,J. and J. G. Low Art Tile Works,16
8513,8517,has_artist,J. and J. G. Low Art Tile Works,16
630,6823,has_artist,A. R. Samuels,2
645,646,has_artist,"Daniel Greatbatch|Lyman, Fenton & Co.",2
681,5610,has_artist,Hervey Brooks,2
2341,6855,has_artist,Adams and Company,28
2499,9771,has_artist,Adams and Company,28
5181,9771,has_artist,Adams and Company,28
4109,5316,has_artist,Adams and Company,28
1094,2499,has_artist,Adams and Company,28
2404,5389,has_artist,Adams and Company,28
4704,7156,has_artist,Adams and Company,28
1499,7156,has_artist,Adams and Company,28
2225,3516,has_artist,Adams and Company,28
779,7156,has_artist,Adams and Company,28
7115,9930,has_artist,Adams and Company,28
779,780,has_artist,Adams and Company,28
4109,7115,has_artist,Adams and Company,28
4110,5316,has_artist,Adams and Company,28
6855,7155,has_artist,Adams and Company,28
3401,6661,has_artist,Jacob Boelen,7
6661,7364,has_artist,Jacob Boelen,7
6661,8184,has_artist,Jacob Boelen,7
783,7364,has_artist,Jacob Boelen,7
3401,8361,has_artist,Jacob Boelen,7
7364,8184,has_artist,Jacob Boelen,7
7364,7862,has_artist,Jacob Boelen,7
7862,8184,has_artist,Jacob Boelen,7
783,6661,has_artist,Jacob Boelen,7
7862,8361,has_artist,Jacob Boelen,7
783,8184,has_artist,Jacob Boelen,7
3401,7862,has_artist,Jacob Boelen,7
6661,8361,has_artist,Jacob Boelen,7
8184,8361,has_artist,Jacob Boelen,7
7364,8361,has_artist,Jacob Boelen,7
787,2135,has_artist,Ephraim Brasher,3
787,16757,has_artist,Ephraim Brasher,3
2135,16757,has_artist,Ephraim Brasher,3
788,20637,has_artist,"Ceramic Art Company, Trenton, New Jersey",3
788,20753,has_artist,"Ceramic Art Company, Trenton, New Jersey",3
20637,20753,has_artist,"Ceramic Art Company, Trenton, New Jersey",3
793,794,has_artist,"Dalzell, Gilmore and Leighton",5
793,2667,has_artist,"Dalzell, Gilmore and Leighton",5
793,7853,has_artist,"Dalzell, Gilmore and Leighton",5
793,9043,has_artist,"Dalzell, Gilmore and Leighton",5
794,2667,has_artist,"Dalzell, Gilmore and Leighton",5
794,7853,has_artist,"Dalzell, Gilmore and Leighton",5
794,9043,has_artist,"Dalzell, Gilmore and Leighton",5
2667,7853,has_artist,"Dalzell, Gilmore and Leighton",5
2667,9043,has_artist,"Dalzell, Gilmore and Leighton",5
7853,9043,has_artist,"Dalzell, Gilmore and Leighton",5
797,1144,has_artist,T. G. Hawkes and Company,3
797,6803,has_artist,T. G. Hawkes and Company,3
1144,6803,has_artist,T. G. Hawkes and Company,3
3611,9052,has_artist,"Hobbs, Brockunier and Company",61
6804,7183,has_artist,"Hobbs, Brockunier and Company",61
2744,2754,has_artist,"Hobbs, Brockunier and Company",61
4662,6804,has_artist,"Hobbs, Brockunier and Company",61
2259,5810,has_artist,"Hobbs, Brockunier and Company",61
2442,9337,has_artist,"Hobbs, Brockunier and Company",61
3612,7861,has_artist,"Hobbs, Brockunier and Company",61
5807,9918,has_artist,"Hobbs, Brockunier and Company",61
3296,9047,has_artist,"Hobbs, Brockunier and Company",61
5808,9142,has_artist,"Hobbs, Brockunier and Company",61
7183,7960,has_artist,"Hobbs, Brockunier and Company",61
2442,3617,has_artist,"Hobbs, Brockunier and Company",61
5804,9140,has_artist,"Hobbs, Brockunier and Company",61
4710,5804,has_artist,"Hobbs, Brockunier and Company",61
2744,4662,has_artist,"Hobbs, Brockunier and Company",61
802,1223,has_artist,Cornelius Kierstede,6
802,1224,has_artist,Cornelius Kierstede,6
802,7570,has_artist,Cornelius Kierstede,6
802,8206,has_artist,Cornelius Kierstede,6
802,8322,has_artist,Cornelius Kierstede,6
1223,1224,has_artist,Cornelius Kierstede,6
1223,7570,has_artist,Cornelius Kierstede,6
1223,8206,has_artist,Cornelius Kierstede,6
1223,8322,has_artist,Cornelius Kierstede,6
1224,7570,has_artist,Cornelius Kierstede,6
1224,8206,has_artist,Cornelius Kierstede,6
1224,8322,has_artist,Cornelius Kierstede,6
7570,8206,has_artist,Cornelius Kierstede,6
7570,8322,has_artist,Cornelius Kierstede,6
8206,8322,has_artist,Cornelius Kierstede,6
803,8374,has_artist,Jesse Kip,2
3572,8422,has_artist,"Knowles, Taylor, and Knowles",10
8422,9793,has_artist,"Knowles, Taylor, and Knowles",10
804,2518,has_artist,"Knowles, Taylor, and Knowles",10
2584,8422,has_artist,"Knowles, Taylor, and Knowles",10
2584,5818,has_artist,"Knowles, Taylor, and Knowles",10
2518,9793,has_artist,"Knowles, Taylor, and Knowles",10
3572,14368,has_artist,"Knowles, Taylor, and Knowles",10
8422,14369,has_artist,"Knowles, Taylor, and Knowles",10
2584,9793,has_artist,"Knowles, Taylor, and Knowles",10
3572,15549,has_artist,"Knowles, Taylor, and Knowles",10
3572,14369,has_artist,"Knowles, Taylor, and Knowles",10
5818,15549,has_artist,"Knowles, Taylor, and Knowles",10
9793,14368,has_artist,"Knowles, Taylor, and Knowles",10
5818,8422,has_artist,"Knowles, Taylor, and Knowles",10
14369,15549,has_artist,"Knowles, Taylor, and Knowles",10
16832,20267,has_artist,Marcus and Co.,9
805,657716,has_artist,Marcus and Co.,9
16833,657716,has_artist,Marcus and Co.,9
206702,702563,has_artist,Marcus and Co.,9
16835,20267,has_artist,Marcus and Co.,9
805,16835,has_artist,Marcus and Co.,9
20267,206702,has_artist,Marcus and Co.,9
16835,698344,has_artist,Marcus and Co.,9
805,702563,has_artist,Marcus and Co.,9
206702,698344,has_artist,Marcus and Co.,9
16832,16835,has_artist,Marcus and Co.,9
20267,657716,has_artist,Marcus and Co.,9
805,698344,has_artist,Marcus and Co.,9
805,206702,has_artist,Marcus and Co.,9
805,16832,has_artist,Marcus and Co.,9
813,2510,has_artist,Providence Flint Glass Works,5
813,7073,has_artist,Providence Flint Glass Works,5
813,7074,has_artist,Providence Flint Glass Works,5
813,7075,has_artist,Providence Flint Glass Works,5
2510,7073,has_artist,Providence Flint Glass Works,5
2510,7074,has_artist,Providence Flint Glass Works,5
2510,7075,has_artist,Providence Flint Glass Works,5
7073,7074,has_artist,Providence Flint Glass Works,5
7073,7075,has_artist,Providence Flint Glass Works,5
7074,7075,has_artist,Providence Flint Glass Works,5
817,19852,has_artist,Kataro Shirayamadani|Rookwood Pottery Company,5
817,718118,has_artist,Kataro Shirayamadani|Rookwood Pottery Company,5
817,751866,has_artist,Kataro Shirayamadani|Rookwood Pottery Company,5
817,751870,has_artist,Kataro Shirayamadani|Rookwood Pottery Company,5
19852,718118,has_artist,Kataro Shirayamadani|Rookwood Pottery Company,5
19852,751866,has_artist,Kataro Shirayamadani|Rookwood Pottery Company,5
19852,751870,has_artist,Kataro Shirayamadani|Rookwood Pottery Company,5
718118,751866,has_artist,Kataro Shirayamadani|Rookwood Pottery Company,5
718118,751870,has_artist,Kataro Shirayamadani|Rookwood Pottery Company,5
751866,751870,has_artist,Kataro Shirayamadani|Rookwood Pottery Company,5
821,13371,has_artist,Arthur J. Stone,3
821,19810,has_artist,Arthur J. Stone,3
13371,19810,has_artist,Arthur J. Stone,3
822,2321,has_artist,Philip Syng Jr.,5
822,4673,has_artist,Philip Syng Jr.,5
822,7571,has_artist,Philip Syng Jr.,5
822,8226,has_artist,Philip Syng Jr.,5
2321,4673,has_artist,Philip Syng Jr.,5
2321,7571,has_artist,Philip Syng Jr.,5
2321,8226,has_artist,Philip Syng Jr.,5
4673,7571,has_artist,Philip Syng Jr.,5
4673,8226,has_artist,Philip Syng Jr.,5
7571,8226,has_artist,Philip Syng Jr.,5
828,9425,has_artist,Louis C. Tiffany|Tiffany Furnaces,10
9417,9437,has_artist,Louis C. Tiffany|Tiffany Furnaces,10
9426,9429,has_artist,Louis C. Tiffany|Tiffany Furnaces,10
9430,9433,has_artist,Louis C. Tiffany|Tiffany Furnaces,10
828,9429,has_artist,Louis C. Tiffany|Tiffany Furnaces,10
9425,784869,has_artist,Louis C. Tiffany|Tiffany Furnaces,10
9425,9430,has_artist,Louis C. Tiffany|Tiffany Furnaces,10
9429,9433,has_artist,Louis C. Tiffany|Tiffany Furnaces,10
9417,9429,has_artist,Louis C. Tiffany|Tiffany Furnaces,10
9425,9426,has_artist,Louis C. Tiffany|Tiffany Furnaces,10
9426,9430,has_artist,Louis C. Tiffany|Tiffany Furnaces,10
9425,9429,has_artist,Louis C. Tiffany|Tiffany Furnaces,10
9433,784869,has_artist,Louis C. Tiffany|Tiffany Furnaces,10
9417,9419,has_artist,Louis C. Tiffany|Tiffany Furnaces,10
9419,9430,has_artist,Louis C. Tiffany|Tiffany Furnaces,10
829,9449,has_artist,Tiffany Glass and Decorating Company|Louis C. Tiffany,5
829,9472,has_artist,Tiffany Glass and Decorating Company|Louis C. Tiffany,5
829,13585,has_artist,Tiffany Glass and Decorating Company|Louis C. Tiffany,5
829,16172,has_artist,Tiffany Glass and Decorating Company|Louis C. Tiffany,5
9449,9472,has_artist,Tiffany Glass and Decorating Company|Louis C. Tiffany,5
9449,13585,has_artist,Tiffany Glass and Decorating Company|Louis C. Tiffany,5
9449,16172,has_artist,Tiffany Glass and Decorating Company|Louis C. Tiffany,5
9472,13585,has_artist,Tiffany Glass and Decorating Company|Louis C. Tiffany,5
9472,16172,has_artist,Tiffany Glass and Decorating Company|Louis C. Tiffany,5
13585,16172,has_artist,Tiffany Glass and Decorating Company|Louis C. Tiffany,5
830,831,has_artist,Louis C. Tiffany|Tiffany Glass and Decorating Company|Stourbridge Glass Company,4
830,2323,has_artist,Louis C. Tiffany|Tiffany Glass and Decorating Company|Stourbridge Glass Company,4
830,2335,has_artist,Louis C. Tiffany|Tiffany Glass and Decorating Company|Stourbridge Glass Company,4
831,2323,has_artist,Louis C. Tiffany|Tiffany Glass and Decorating Company|Stourbridge Glass Company,4
831,2335,has_artist,Louis C. Tiffany|Tiffany Glass and Decorating Company|Stourbridge Glass Company,4
2323,2335,has_artist,Louis C. Tiffany|Tiffany Glass and Decorating Company|Stourbridge Glass Company,4
834,3574,has_artist,Albert R. Valentien|Rookwood Pottery Company,5
834,9490,has_artist,Albert R. Valentien|Rookwood Pottery Company,5
834,19958,has_artist,Albert R. Valentien|Rookwood Pottery Company,5
834,20054,has_artist,Albert R. Valentien|Rookwood Pottery Company,5
3574,9490,has_artist,Albert R. Valentien|Rookwood Pottery Company,5
3574,19958,has_artist,Albert R. Valentien|Rookwood Pottery Company,5
3574,20054,has_artist,Albert R. Valentien|Rookwood Pottery Company,5
9490,19958,has_artist,Albert R. Valentien|Rookwood Pottery Company,5
9490,20054,has_artist,Albert R. Valentien|Rookwood Pottery Company,5
19958,20054,has_artist,Albert R. Valentien|Rookwood Pottery Company,5
836,7374,has_artist,Whiting Manufacturing Company,5
836,7826,has_artist,Whiting Manufacturing Company,5
836,18877,has_artist,Whiting Manufacturing Company,5
836,747312,has_artist,Whiting Manufacturing Company,5
7374,7826,has_artist,Whiting Manufacturing Company,5
7374,18877,has_artist,Whiting Manufacturing Company,5
7374,747312,has_artist,Whiting Manufacturing Company,5
7826,18877,has_artist,Whiting Manufacturing Company,5
7826,747312,has_artist,Whiting Manufacturing Company,5
18877,747312,has_artist,Whiting Manufacturing Company,5
839,2550,has_artist,Gorham Manufacturing Company,17
1142,702892,has_artist,Gorham Manufacturing Company,17
632406,639665,has_artist,Gorham Manufacturing Company,17
2797,732214,has_artist,Gorham Manufacturing Company,17
2797,6234,has_artist,Gorham Manufacturing Company,17
702892,871886,has_artist,Gorham Manufacturing Company,17
639665,702893,has_artist,Gorham Manufacturing Company,17
839,702892,has_artist,Gorham Manufacturing Company,17
6234,639665,has_artist,Gorham Manufacturing Company,17
2550,2797,has_artist,Gorham Manufacturing Company,17
639665,702891,has_artist,Gorham Manufacturing Company,17
2550,16844,has_artist,Gorham Manufacturing Company,17
732214,871886,has_artist,Gorham Manufacturing Company,17
16844,19748,has_artist,Gorham Manufacturing Company,17
632406,732214,has_artist,Gorham Manufacturing Company,17
5854,18555,has_artist,Union Porcelain Works,42
7542,9488,has_artist,Union Porcelain Works,42
6856,16297,has_artist,Union Porcelain Works,42
4781,6210,has_artist,Union Porcelain Works,42
2796,6568,has_artist,Union Porcelain Works,42
9488,20759,has_artist,Union Porcelain Works,42
4903,5488,has_artist,Union Porcelain Works,42
3120,4781,has_artist,Union Porcelain Works,42
2124,2514,has_artist,Union Porcelain Works,42
7241,7541,has_artist,Union Porcelain Works,42
3194,5488,has_artist,Union Porcelain Works,42
3120,5854,has_artist,Union Porcelain Works,42
2219,20759,has_artist,Union Porcelain Works,42
7241,20759,has_artist,Union Porcelain Works,42
2219,7373,has_artist,Union Porcelain Works,42
9328,702378,has_artist,C. Dorflinger and Sons,8
6129,9329,has_artist,C. Dorflinger and Sons,8
3610,6129,has_artist,C. Dorflinger and Sons,8
6801,702378,has_artist,C. Dorflinger and Sons,8
4088,9329,has_artist,C. Dorflinger and Sons,8
4088,9328,has_artist,C. Dorflinger and Sons,8
9329,702378,has_artist,C. Dorflinger and Sons,8
3610,4088,has_artist,C. Dorflinger and Sons,8
9328,9329,has_artist,C. Dorflinger and Sons,8
4088,6801,has_artist,C. Dorflinger and Sons,8
892,6129,has_artist,C. Dorflinger and Sons,8
3610,6801,has_artist,C. Dorflinger and Sons,8
6129,702378,has_artist,C. Dorflinger and Sons,8
892,9328,has_artist,C. Dorflinger and Sons,8
892,9329,has_artist,C. Dorflinger and Sons,8
4923,18986,has_artist,Tiffany & Co.,110
18984,19116,has_artist,Tiffany & Co.,110
2276,4988,has_artist,Tiffany & Co.,110
2791,198827,has_artist,Tiffany & Co.,110
3168,751123,has_artist,Tiffany & Co.,110
